x	y	out
-0.069820161	-8.912359194	0.276985043
-5.607992727	-9.603838786	0.883535308
-2.824835511	1.156515692	0.016974816
-5.942422837	-2.761511583	0.105518366
-5.112495251	-7.749283964	0.092935354
-2.117485645	-2.210459391	0.015597175
-1.344959964	-5.851246441	0.105017421
3.551310456	-9.826889554	0.68675367
4.838481083	-2.806665978	0.410470267
4.517684507	-4.141977758	0.057439697
7.949469251	-7.591806368	0.897998321
-1.526485742	-0.533170931	0.995280984
-1.121308459	-1.938087136	0.614884074
-3.007331348	-2.829428673	0.69013815
4.662820794	-11.10822866	0.306447965
7.286416813	-7.109491701	0.47541496
5.319212069	-7.338005132	0.179926801
5.836062369	-4.042444088	0.52788049
0.775778622	-7.636668477	0.917943779
-2.224544344	-3.850787671	0.914717725
5.580766362	0.996603996	0.342358164
-3.516964513	-0.896432034	0.22692186
-2.574942105	-2.877055945	0.436176357
2.060774516	-0.554242172	0.713004463
-3.698872697	-7.565128661	0.684439124
-2.077772689	-3.434472928	0.583912001
-6.501255573	-3.059646706	0.604534603
-0.85171916	-1.817555283	0.818750078
-3.03282374	-9.595475336	0.38067452
-4.705026955	-6.725656472	0.83336902
8.265926673	-1.539526639	0.694649895
-7.0057286	-3.059172736	0.90772025
-6.739295732	-8.254537942	0.813874453
-2.716911334	1.892680283	0.038653559
5.383858508	-5.371660055	0.892684225
-7.347413497	-7.888744807	0.864708974
3.077587975	-0.405104702	0.010873895
-4.967803708	-2.651525653	0.376204464
2.453206349	-9.17918589	0.084295826
-9.101270752	0.620320204	0.14945787
-2.765423855	-4.136935232	0.911415028
-5.089050493	-2.720294213	0.257073823
-0.380211258	-3.12723915	0.009852161
-10.00502467	-4.045931429	0.868372635
-4.977684706	-7.851478645	0.090270788
-0.159056225	-3.550646532	0.169215732
2.538635433	4.294653329	0.905077272
6.978598311	-5.682842212	0.217623175
6.730027332	1.006263285	0.270101624
2.901944817	2.432772075	0.365499659
-0.723828969	-4.972334982	0.885837629
-0.517132597	-2.47527843	0.333019123
-4.99193645	-5.838167593	0.919535254
-6.021644251	-6.55923842	0.283179145
-1.488311698	-6.105281744	0.037268484
4.438813043	3.396506654	0.414506254
3.897096667	-1.548479212	0.745333356
-7.190702479	-3.674052882	0.89832254
0.843546691	-4.834251225	0.940994394
-1.289516961	2.679635103	0.036141908
6.05228093	-3.631549518	0.490583744
-9.905153473	-4.238509571	0.862598075
-7.927673415	-4.938913519	0.083046707
1.048097753	-2.008181332	0.589534883
-4.522465105	-4.13583964	0.057608129
-1.781877245	-4.810449798	0.81861692
-9.204332043	-5.192588913	0.76545233
-7.401392032	-5.593669198	0.094395222
-6.058289272	-9.431879307	0.858876195
0.373913646	-6.449639528	0.067922189
-1.382674019	-6.365747567	0.088113899
-7.445057692	-2.12372338	0.933940862
-0.975806359	-3.111496483	0.024341607
2.711120328	-6.098975189	0.175002268
-3.399776282	-5.406895902	0.048328168
-0.375114827	5.073104562	0.847902418
-7.066035653	-10.22767908	0.138519638
-2.256831978	-2.605564455	0.100008802
-2.118973198	-3.806993982	0.86492595
-3.124627388	-3.660679871	0.96800169
-3.43218024	-6.09884645	0.436309817
-3.882124968	-3.410273405	0.79119515
1.589689084	-2.968184825	0.060021776
2.104867406	-8.128353644	0.703733126
-5.042607042	-1.59076253	0.693127189
0.71015631	1.164995899	0.956294295
-4.928226906	-0.804500155	0.902723835
-6.842528169	-5.262224858	0.506402685
4.949625314	-7.251407018	0.380694539
-1.001315568	-2.30830323	0.344752421
1.231166844	-2.377521486	0.204698593
-0.663027537	-10.14134238	0.461295311
-5.684584817	-3.930534259	0.358926387
-0.296996761	2.325757934	0.511423191
3.232056637	-6.895245856	0.89669541
-2.181228765	-3.642346928	0.786979125
2.155839331	-5.950461503	0.039706369
-5.439220916	0.273109772	0.548690673
-2.107804206	3.719102296	0.809087959
3.798497629	-0.551856403	0.414389487
-1.875677784	-6.048810352	0.040103817
-1.849952834	-5.878347484	0.049355607
-5.517142749	-5.47669996	0.938940249
-1.620331008	-7.489906494	0.913981521
-3.355729642	-3.203765241	0.974069373
-0.542658641	-0.864332266	0.726118747
-3.022131779	-4.781995961	0.353091073
-1.006015496	-6.464103991	0.100397928
-2.183440357	-8.676597435	0.252538497
-5.805617083	-0.089395328	0.229252948
-2.207524069	-8.046661283	0.743439285
0.107197254	-2.975699301	0.034927341
-1.717772742	-2.725482349	0.016483635
-1.394031601	-3.802496795	0.617851079
0.610635609	-6.416966872	0.06330453
0.22896748	-5.631828018	0.371380632
1.104449208	-8.773414547	0.329913939
-1.369440498	-1.544477526	0.773372583
-4.712066376	-5.695789984	0.771104282
-0.468828467	-0.408607092	0.339524381
-4.991536449	-3.788761122	0.037327342
-7.349573557	1.789141946	0.874297984
-3.015445807	2.122684262	0.275826403
1.069145559	-9.481581614	0.09139088
-5.33524733	-6.271488517	0.817931924
5.631497119	-6.188437535	0.726137996
-0.571532587	-1.794904479	0.902383675
3.386870561	0.149274074	0.070453424
-0.982823923	8.335189989	0.70647472
-4.117368887	-2.286363523	0.978528994
-4.734139056	-2.158723967	0.763469059
-10.58029043	-0.734627997	0.787318327
-3.216777179	-7.739031021	0.71571204
-1.789688567	-6.686045262	0.367919289
-1.724517869	-1.195611957	0.744332449
-1.816898289	-1.756786984	0.334305576
-4.777420373	-5.095113048	0.423960411
2.145886152	-3.749840807	0.84122039
-10.91400091	-8.486663184	0.786049588
-3.562582206	-6.648518187	0.863723117
1.670009572	-8.908744032	0.179489318
-5.764122309	-3.896327106	0.399745437
1.962165991	-6.161383864	0.069871577
6.362281769	-2.824379735	0.402899013
2.396257505	-5.575781713	0.076961077
1.604713741	-5.529078638	0.267690008
-6.584131076	-5.880502189	0.34160331
-5.585263074	0.015224359	0.418136402
-6.875882655	-2.13927461	0.618279837
-2.237662433	-5.219410584	0.333760198
-5.64050201	-6.215499283	0.706180948
-8.630182642	-3.36851715	0.097579298
4.661982368	1.329464418	0.959894402
-2.263420989	-3.59200556	0.787081558
0.636439818	-5.92847708	0.126375538
1.526007381	-1.193792257	0.868687438
-3.416569962	-0.23625342	0.087773071
6.722331779	1.185485016	0.28717217
-4.498382628	-4.787169837	0.113586635
-3.102040982	-3.650529933	0.971996542
-0.970979433	-7.97969191	0.911429907
7.6815835	-0.755664813	0.929142367
1.356906225	-4.066362333	0.817749524
1.16690156	-1.459228397	0.911127388
6.444073885	-1.186874955	0.105386972
-1.664137351	-3.30723856	0.288648281
1.098030379	0.627808912	0.907967776
1.207733961	-5.939285154	0.080049324
-3.070850508	-5.256744228	0.07008313
-3.074291516	-5.791806114	0.107663622
1.387286478	-2.46003804	0.103721658
2.924744508	-2.378526398	0.349703911
-6.279294108	-8.407536194	0.717883274
-7.343118808	-0.992416261	0.783423701
-0.85445142	-8.838114622	0.301668476
-5.04946055	-7.242149239	0.34094213
2.121547497	-5.808068494	0.045352303
-2.923767419	-4.658404639	0.497988014
3.362709183	-6.461891538	0.688704702
-3.99363801	-4.281737325	0.193680964
-6.278702812	-6.840597987	0.092615848
-0.489695145	1.164178703	0.906903819
-6.03236796	-4.062999621	0.679350037
-2.987871572	-6.466969538	0.549944488
5.292879443	-6.392346681	0.775308057
-2.624028466	-5.082196705	0.298741403
4.6985197	-4.730373865	0.17036729
2.867103072	-6.22220735	0.307691454
-1.243971905	2.076572052	0.436455164
5.814224975	-9.57350128	0.861964989
-6.204211885	-9.629605895	0.736945022
5.034284514	-4.443667597	0.202531405
0.430326913	-8.29655663	0.769405445
2.00129789	-3.149600887	0.314780891
-1.44954948	-6.70718315	0.316921817
0.592972383	-1.251770257	0.964134419
1.703645791	-7.292616089	0.834057121
-0.033103753	-5.086272526	0.848277414
1.673215166	2.290739023	0.096605972
7.878731482	3.09751307	0.648159175
-0.194887134	-4.351042868	0.863946149
5.818609329	-5.141598357	0.937698428
-4.862822892	-1.551184199	0.836398921
-6.626368397	-7.266245534	0.215907785
3.150711402	-3.998307264	0.845558455
-5.767593344	-8.800479872	0.736723616
-0.954145648	-5.399861984	0.513452107
-0.743205951	-6.68521906	0.210683861
-2.700885934	0.478393325	0.155888568
-2.760931601	-6.592756018	0.571161613
-3.458722444	-0.986974094	0.201065406
-5.988836117	-3.490118207	0.37684302
-3.033310248	-2.627822991	0.583162058
4.262104132	0.156021865	0.801737008
-4.479187819	-6.572586952	0.933497901
-3.554869166	-4.009545371	0.629922039
2.135198547	-3.008408124	0.277107609
-3.227642127	-5.313973836	0.040531237
2.259249199	-5.179623528	0.358450378
4.218853638	-1.88674227	0.971414515
-0.717994227	2.017581079	0.706234747
-6.960869051	-3.723745282	0.94161702
-3.153428538	-3.322898076	0.963196711
-0.703703554	-8.497044504	0.597577452
-6.979483725	-8.005593771	0.795592452
-2.08746204	-4.087737273	0.965259193
-1.098263848	-5.563401742	0.340848605
-0.578623112	-3.301398747	0.053594381
3.312270631	-3.13019047	0.95696896
0.370903063	-1.970251356	0.820547125
-8.062226408	-2.473754752	0.674655012
5.775735475	-1.390582334	0.138685701
-2.70039292	0.107300982	0.185320627
-4.539543711	-2.9293405	0.589287884
-4.543648689	6.964157531	0.764077757
-3.102011825	-1.707282912	0.159668434
0.774776376	-7.925571609	0.931609231
-5.404724914	-3.530387319	0.066330467
-3.49022303	-4.419385739	0.375966598
5.201526669	0.187725092	0.762022202
-5.007226443	-3.395097597	0.084497444
3.232375006	-4.941542051	0.160532108
6.237262282	-5.969883853	0.504809742
1.285215709	-5.067214851	0.743675157
7.46449647	-2.295700918	0.942415852
1.531265547	-3.835115951	0.690479152
-4.289036803	-8.384891955	0.078192757
0.70362851	-5.785551193	0.212961645
3.748215496	-3.771478204	0.667057939
-0.143809059	-3.799739458	0.380240701
-2.046218732	-3.251350719	0.417527503
3.260313623	0.037659983	0.024249025
-2.917417383	-6.327447262	0.408803929
1.595789345	0.662721704	0.972684569
4.762853591	-2.096774368	0.762776821
1.189026751	-6.795463045	0.348165286
5.209761568	-3.016882608	0.097285596
1.135265646	-3.859040406	0.591991123
3.780321857	-9.25677925	0.330564911
0.374635974	-8.987814948	0.220251078
-5.159849337	-2.922251393	0.145107351
-5.019779663	-1.972399161	0.597873379
-4.259016556	-5.469579609	0.377378656
-2.398133639	-9.854530287	0.444228096
-5.167556312	-4.992145543	0.604375541
8.234441162	-3.058517161	0.376998647
-8.137028202	-0.936445134	0.843221908
-3.194007588	-4.514303115	0.469715509
4.370464089	-7.008129874	0.801968424
-2.959825348	-3.05243185	0.791805109
-3.553080909	-4.529469864	0.268064704
